"Country","Year","Population.x","Population.y","Continent","Hemisphere","Human.Development.Groups","UNDP.Developing.Regions","HDI.Rank..2021.","Gross_National_Income_per_capita","COU","POL","Pollutant","VAR","Variable","YEA","Unit.Code","Unit","PowerCode.Code","PowerCode","Value"
"Poland",2014,38017856,38017856,"Europe","Northern Hemisphere","Very High","",34,25724.2512,"POL","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2014,"TONNE","Tonnes",3,"Thousands",727.561
"Poland",2015,38005614,38005614,"Europe","Northern Hemisphere","Very High","",34,26821.51433,"POL","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2015,"TONNE","Tonnes",3,"Thousands",719.033
"Poland",2016,37967209,37967209,"Europe","Northern Hemisphere","Very High","",34,27466.79559,"POL","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2016,"TONNE","Tonnes",3,"Thousands",727.846
"Poland",2017,37972964,37972964,"Europe","Northern Hemisphere","Very High","",34,28817.10086,"POL","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2017,"TONNE","Tonnes",3,"Thousands",764.94
"Poland",2018,37976687,37976687,"Europe","Northern Hemisphere","Very High","",34,30369.76617,"POL","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2018,"TONNE","Tonnes",3,"Thousands",685.996
"Poland",2019,37972812,37972812,"Europe","Northern Hemisphere","Very High","",34,31838.9708,"POL","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2019,"TONNE","Tonnes",3,"Thousands",637.864
"Poland",2020,37958138,37958138,"Europe","Northern Hemisphere","Very High","",34,31164.47794,"POL","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2020,"TONNE","Tonnes",3,"Thousands",603.872
"Poland",2021,37840001,37840001,"Europe","Northern Hemisphere","Very High","",34,33033.96081,"POL","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2021,"TONNE","Tonnes",3,"Thousands",589.49
"Portugal",2000,10249022,10249022,"Europe","Northern Hemisphere","Very High","",38,28671.51922,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2000,"TONNE","Tonnes",3,"Thousands",298.072
"Portugal",2005,10494672,10494672,"Europe","Northern Hemisphere","Very High","",38,29777.58843,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2005,"TONNE","Tonnes",3,"Thousands",281.249
"Portugal",2010,10573479,10573479,"Europe","Northern Hemisphere","Very High","",38,30139.45026,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2010,"TONNE","Tonnes",3,"Thousands",201.874
"Portugal",2011,10572721,10572721,"Europe","Northern Hemisphere","Very High","",38,29884.279,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2011,"TONNE","Tonnes",3,"Thousands",184.825
"Portugal",2012,10542398,10542398,"Europe","Northern Hemisphere","Very High","",38,28625.27535,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2012,"TONNE","Tonnes",3,"Thousands",171.158
"Portugal",2013,10487289,10487289,"Europe","Northern Hemisphere","Very High","",38,29016.09421,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2013,"TONNE","Tonnes",3,"Thousands",167.279
"Portugal",2014,10427301,10427301,"Europe","Northern Hemisphere","Very High","",38,29339.43433,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2014,"TONNE","Tonnes",3,"Thousands",164.503
"Portugal",2015,10374822,10374822,"Europe","Northern Hemisphere","Very High","",38,30186.54091,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2015,"TONNE","Tonnes",3,"Thousands",166.598
"Portugal",2016,10341330,10341330,"Europe","Northern Hemisphere","Very High","",38,31170.51606,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2016,"TONNE","Tonnes",3,"Thousands",158.992
"Portugal",2017,10309573,10309573,"Europe","Northern Hemisphere","Very High","",38,32269.04155,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2017,"TONNE","Tonnes",3,"Thousands",161.781
"Portugal",2018,10291027,10291027,"Europe","Northern Hemisphere","Very High","",38,33134.17013,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2018,"TONNE","Tonnes",3,"Thousands",156.459
"Portugal",2019,10276617,10276617,"Europe","Northern Hemisphere","Very High","",38,34078.58487,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2019,"TONNE","Tonnes",3,"Thousands",151.035
"Portugal",2020,10295909,10295909,"Europe","Northern Hemisphere","Very High","",38,31636.80056,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2020,"TONNE","Tonnes",3,"Thousands",133.024
"Portugal",2021,10298252,10298252,"Europe","Northern Hemisphere","Very High","",38,33154.53343,"PRT","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2021,"TONNE","Tonnes",3,"Thousands",134.569
"Slovak Republic",2000,5398657,5398657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2005,5372685,5372685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2010,5390410,5390410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2011,5392446,5392446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2012,5404322,5404322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2013,5410836,5410836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2014,5415949,5415949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2015,5421349,5421349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2016,5426252,5426252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2017,5435343,5435343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2018,5443120,5443120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2019,5450421,5450421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2020,5457873,5457873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovak Republic",2021,5459781,5459781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Slovenia",2000,1987755,1987755,"Europe","Northern Hemisphere","Very High","",23,26271.72503,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2000,"TONNE","Tonnes",3,"Thousands",58.503
"Slovenia",2005,1997590,1997590,"Europe","Northern Hemisphere","Very High","",23,30998.99525,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2005,"TONNE","Tonnes",3,"Thousands",55.015
"Slovenia",2010,2046976,2046976,"Europe","Northern Hemisphere","Very High","",23,32747.03725,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2010,"TONNE","Tonnes",3,"Thousands",47.69
"Slovenia",2011,2050189,2050189,"Europe","Northern Hemisphere","Very High","",23,32656.29801,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2011,"TONNE","Tonnes",3,"Thousands",46.889
"Slovenia",2012,2055496,2055496,"Europe","Northern Hemisphere","Very High","",23,31428.41024,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2012,"TONNE","Tonnes",3,"Thousands",45.455
"Slovenia",2013,2058821,2058821,"Europe","Northern Hemisphere","Very High","",23,31285.91288,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2013,"TONNE","Tonnes",3,"Thousands",42.734
"Slovenia",2014,2061085,2061085,"Europe","Northern Hemisphere","Very High","",23,32490.85685,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2014,"TONNE","Tonnes",3,"Thousands",38.71
"Slovenia",2015,2062874,2062874,"Europe","Northern Hemisphere","Very High","",23,32738.32843,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2015,"TONNE","Tonnes",3,"Thousands",35.079
"Slovenia",2016,2064188,2064188,"Europe","Northern Hemisphere","Very High","",23,34095.07338,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2016,"TONNE","Tonnes",3,"Thousands",34.523
"Slovenia",2017,2065895,2065895,"Europe","Northern Hemisphere","Very High","",23,35849.55565,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2017,"TONNE","Tonnes",3,"Thousands",34.021
"Slovenia",2018,2066880,2066880,"Europe","Northern Hemisphere","Very High","",23,37411.31252,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2018,"TONNE","Tonnes",3,"Thousands",32.645
"Slovenia",2019,2080908,2080908,"Europe","Northern Hemisphere","Very High","",23,38439.64415,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2019,"TONNE","Tonnes",3,"Thousands",29.504
"Slovenia",2020,2095861,2095861,"Europe","Northern Hemisphere","Very High","",23,36992.83331,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2020,"TONNE","Tonnes",3,"Thousands",25.508
"Slovenia",2021,2108977,2108977,"Europe","Northern Hemisphere","Very High","",23,39746.01987,"SVN","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2021,"TONNE","Tonnes",3,"Thousands",25.757
"Spain",2000,40470182,40470182,"Europe","Northern Hemisphere","Very High","",27,34019.57287,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2000,"TONNE","Tonnes",3,"Thousands",1331.809
"Spain",2005,43296338,43296338,"Europe","Northern Hemisphere","Very High","",27,37716.50403,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2005,"TONNE","Tonnes",3,"Thousands",1318.109
"Spain",2010,46486619,46486619,"Europe","Northern Hemisphere","Very High","",27,37173.6819,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2010,"TONNE","Tonnes",3,"Thousands",931.741
"Spain",2011,46667174,46667174,"Europe","Northern Hemisphere","Very High","",27,36262.31549,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2011,"TONNE","Tonnes",3,"Thousands",931.071
"Spain",2012,46818219,46818219,"Europe","Northern Hemisphere","Very High","",27,35416.02265,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2012,"TONNE","Tonnes",3,"Thousands",876.995
"Spain",2013,46727890,46727890,"Europe","Northern Hemisphere","Very High","",27,35204.72455,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2013,"TONNE","Tonnes",3,"Thousands",808.107
"Spain",2014,46512199,46512199,"Europe","Northern Hemisphere","Very High","",27,35796.00345,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2014,"TONNE","Tonnes",3,"Thousands",789.199
"Spain",2015,46449565,46449565,"Europe","Northern Hemisphere","Very High","",27,37383.58643,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2015,"TONNE","Tonnes",3,"Thousands",807.179
"Spain",2016,46440099,46440099,"Europe","Northern Hemisphere","Very High","",27,38616.27705,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2016,"TONNE","Tonnes",3,"Thousands",756.185
"Spain",2017,46528024,46528024,"Europe","Northern Hemisphere","Very High","",27,39543.65687,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2017,"TONNE","Tonnes",3,"Thousands",748.342
"Spain",2018,46658447,46658447,"Europe","Northern Hemisphere","Very High","",27,40234.64314,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2018,"TONNE","Tonnes",3,"Thousands",735.188
"Spain",2019,46937060,46937060,"Europe","Northern Hemisphere","Very High","",27,40725.59088,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2019,"TONNE","Tonnes",3,"Thousands",672.692
"Spain",2020,47332614,47332614,"Europe","Northern Hemisphere","Very High","",27,36515.96007,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2020,"TONNE","Tonnes",3,"Thousands",597.223
"Spain",2021,47398695,47398695,"Europe","Northern Hemisphere","Very High","",27,38353.60164,"ESP","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2021,"TONNE","Tonnes",3,"Thousands",617.509
"Sweden",2000,8861426,8861426,"Europe","Northern Hemisphere","Very High","",7,41831.0426,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2000,"TONNE","Tonnes",3,"Thousands",221.563
"Sweden",2005,9011392,9011392,"Europe","Northern Hemisphere","Very High","",7,45959.84488,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2005,"TONNE","Tonnes",3,"Thousands",192.592
"Sweden",2010,9340682,9340682,"Europe","Northern Hemisphere","Very High","",7,49372.47949,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2010,"TONNE","Tonnes",3,"Thousands",168.879
"Sweden",2011,9415570,9415570,"Europe","Northern Hemisphere","Very High","",7,50027.63039,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2011,"TONNE","Tonnes",3,"Thousands",162.749
"Sweden",2012,9482855,9482855,"Europe","Northern Hemisphere","Very High","",7,49432.59605,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2012,"TONNE","Tonnes",3,"Thousands",155.44
"Sweden",2013,9555893,9555893,"Europe","Northern Hemisphere","Very High","",7,49541.43776,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2013,"TONNE","Tonnes",3,"Thousands",152.058
"Sweden",2014,9644864,9644864,"Europe","Northern Hemisphere","Very High","",7,50311.7708,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2014,"TONNE","Tonnes",3,"Thousands",150.104
"Sweden",2015,9747355,9747355,"Europe","Northern Hemisphere","Very High","",7,51490.20301,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2015,"TONNE","Tonnes",3,"Thousands",146.258
"Sweden",2016,9851017,9851017,"Europe","Northern Hemisphere","Very High","",7,51813.28127,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2016,"TONNE","Tonnes",3,"Thousands",143.294
"Sweden",2017,9995153,9995153,"Europe","Northern Hemisphere","Very High","",7,52849.39299,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2017,"TONNE","Tonnes",3,"Thousands",137.858
"Sweden",2018,10120242,10120242,"Europe","Northern Hemisphere","Very High","",7,53050.91638,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2018,"TONNE","Tonnes",3,"Thousands",133.612
"Sweden",2019,10230185,10230185,"Europe","Northern Hemisphere","Very High","",7,54222.71686,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2019,"TONNE","Tonnes",3,"Thousands",124.66
"Sweden",2020,10327589,10327589,"Europe","Northern Hemisphere","Very High","",7,52359.21296,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2020,"TONNE","Tonnes",3,"Thousands",116.413
"Sweden",2021,10379295,10379295,"Europe","Northern Hemisphere","Very High","",7,54489.37401,"SWE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2021,"TONNE","Tonnes",3,"Thousands",114.849
"Switzerland",2000,7164444,7164444,"Europe","Northern Hemisphere","Very High","",1,63978.24712,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2000,"TONNE","Tonnes",3,"Thousands",102.011
"Switzerland",2005,7415102,7415102,"Europe","Northern Hemisphere","Very High","",1,67985.55126,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2005,"TONNE","Tonnes",3,"Thousands",93.244
"Switzerland",2010,7785806,7785806,"Europe","Northern Hemisphere","Very High","",1,71188.41857,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2010,"TONNE","Tonnes",3,"Thousands",83.038
"Switzerland",2011,7870134,7870134,"Europe","Northern Hemisphere","Very High","",1,68805.06719,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2011,"TONNE","Tonnes",3,"Thousands",78.77
"Switzerland",2012,7954662,7954662,"Europe","Northern Hemisphere","Very High","",1,69805.01371,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2012,"TONNE","Tonnes",3,"Thousands",79.178
"Switzerland",2013,8039060,8039060,"Europe","Northern Hemisphere","Very High","",1,69539.14942,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2013,"TONNE","Tonnes",3,"Thousands",79.268
"Switzerland",2014,8139631,8139631,"Europe","Northern Hemisphere","Very High","",1,69019.26094,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2014,"TONNE","Tonnes",3,"Thousands",75.506
"Switzerland",2015,8237666,8237666,"Europe","Northern Hemisphere","Very High","",1,70410.26815,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2015,"TONNE","Tonnes",3,"Thousands",71.376
"Switzerland",2016,8327126,8327126,"Europe","Northern Hemisphere","Very High","",1,68993.42475,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2016,"TONNE","Tonnes",3,"Thousands",69.457
"Switzerland",2017,8419550,8419550,"Europe","Northern Hemisphere","Very High","",1,68167.80327,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2017,"TONNE","Tonnes",3,"Thousands",65.766
"Switzerland",2018,8484130,8484130,"Europe","Northern Hemisphere","Very High","",1,67771.6548,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2018,"TONNE","Tonnes",3,"Thousands",62.507
"Switzerland",2019,8544527,8544527,"Europe","Northern Hemisphere","Very High","",1,68432.68312,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2019,"TONNE","Tonnes",3,"Thousands",58.923
"Switzerland",2020,8606033,8606033,"Europe","Northern Hemisphere","Very High","",1,65011.21711,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2020,"TONNE","Tonnes",3,"Thousands",52.074
"Switzerland",2021,8670300,8670300,"Europe","Northern Hemisphere","Very High","",1,66933.00454,"CHE","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2021,"TONNE","Tonnes",3,"Thousands",50.552
"Türkiye",2000,63808001,63808001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2005,68010221,68010221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2010,72561312,72561312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2011,73722988,73722988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2012,74724269,74724269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2013,75627384,75627384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2014,76667864,76667864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2015,77695904,77695904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2016,78741053,78741053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2017,79814871,79814871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2018,80810525,80810525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2019,82003882,82003882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2020,83154997,83154997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Türkiye",2021,83614362,83614362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"United Kingdom",2000,58785246,58785246,"Europe","Northern Hemisphere","Very High","",18,37777.78716,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2000,"TONNE","Tonnes",3,"Thousands",2055.117
"United Kingdom",2005,60182050,60182050,"Europe","Northern Hemisphere","Very High","",18,42785.2434,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2005,"TONNE","Tonnes",3,"Thousands",1783.696
"United Kingdom",2010,62510197,62510197,"Europe","Northern Hemisphere","Very High","",18,41666.51526,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2010,"TONNE","Tonnes",3,"Thousands",1259.38
"United Kingdom",2011,63022532,63022532,"Europe","Northern Hemisphere","Very High","",18,41872.23405,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2011,"TONNE","Tonnes",3,"Thousands",1169.917
"United Kingdom",2012,63495088,63495088,"Europe","Northern Hemisphere","Very High","",18,41700.4797,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2012,"TONNE","Tonnes",3,"Thousands",1193.137
"United Kingdom",2013,63905342,63905342,"Europe","Northern Hemisphere","Very High","",18,42026.76323,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2013,"TONNE","Tonnes",3,"Thousands",1131.27
"United Kingdom",2014,64351203,64351203,"Europe","Northern Hemisphere","Very High","",18,43236.64235,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2014,"TONNE","Tonnes",3,"Thousands",1054.577
"United Kingdom",2015,64853393,64853393,"Europe","Northern Hemisphere","Very High","",18,44136.35045,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2015,"TONNE","Tonnes",3,"Thousands",1012.288
"United Kingdom",2016,65379044,65379044,"Europe","Northern Hemisphere","Very High","",18,44729.56153,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2016,"TONNE","Tonnes",3,"Thousands",922.901
"United Kingdom",2017,65844142,65844142,"Europe","Northern Hemisphere","Very High","",18,45771.00186,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2017,"TONNE","Tonnes",3,"Thousands",882.384
"United Kingdom",2018,66273576,66273576,"Europe","Northern Hemisphere","Very High","",18,46225.87833,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2018,"TONNE","Tonnes",3,"Thousands",839.991
"United Kingdom",2019,66647112,66647112,"Europe","Northern Hemisphere","Very High","",18,47251.76897,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2019,"TONNE","Tonnes",3,"Thousands",779.538
"United Kingdom",2020,67025542,67025542,"Europe","Northern Hemisphere","Very High","",18,42374.7622,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2020,"TONNE","Tonnes",3,"Thousands",677.93
"United Kingdom",2021,66976758.699,66976758.699,"Europe","Northern Hemisphere","Very High","",18,45224.76564,"GBR","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2021,"TONNE","Tonnes",3,"Thousands",677.533
"United States",2000,279040168,279040168,"America","Northern Hemisphere","Very High","",21,50420.86712,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2000,"TONNE","Tonnes",3,"Thousands",20262.523
"United States",2005,292805298,292805298,"America","Northern Hemisphere","Very High","",21,54305.12642,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2005,"TONNE","Tonnes",3,"Thousands",19727.458
"United States",2010,306771529,306771529,"America","Northern Hemisphere","Very High","",21,54265.33606,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2010,"TONNE","Tonnes",3,"Thousands",13882.921
"United States",2011,309994327,309994327,"America","Northern Hemisphere","Very High","",21,54949.54774,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2011,"TONNE","Tonnes",3,"Thousands",13190.443
"United States",2012,312238050,312238050,"America","Northern Hemisphere","Very High","",21,56402.58237,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2012,"TONNE","Tonnes",3,"Thousands",12387.156
"United States",2013,314549418,314549418,"America","Northern Hemisphere","Very High","",21,56904.62415,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2013,"TONNE","Tonnes",3,"Thousands",11639.065
"United States",2014,316775507,316775507,"America","Northern Hemisphere","Very High","",21,58314.25546,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2014,"TONNE","Tonnes",3,"Thousands",10983.72
"United States",2015,319528204,319528204,"America","Northern Hemisphere","Very High","",21,59682.8778,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2015,"TONNE","Tonnes",3,"Thousands",9952.411
"United States",2016,321553940,321553940,"America","Northern Hemisphere","Very High","",21,59969.35653,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2016,"TONNE","Tonnes",3,"Thousands",8987.879
"United States",2017,324076293,324076293,"America","Northern Hemisphere","Very High","",21,61186.46283,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2017,"TONNE","Tonnes",3,"Thousands",8454.802
"United States",2018,325732103,325732103,"America","Northern Hemisphere","Very High","",21,62626.32702,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2018,"TONNE","Tonnes",3,"Thousands",8102.225
"United States",2019,327170529,327170529,"America","Northern Hemisphere","Very High","",21,63614.86366,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2019,"TONNE","Tonnes",3,"Thousands",7735.416
"United States",2020,328744045,328744045,"America","Northern Hemisphere","Very High","",21,61461.64197,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2020,"TONNE","Tonnes",3,"Thousands",6866.965
"United States",2021,330382026,330382026,"America","Northern Hemisphere","Very High","",21,64765.21509,"USA","NOX","Nitrogen Oxides","TOT","Total man-made emissions",2021,"TONNE","Tonnes",3,"Thousands",6922.033
